timestamp_us,adc_raw
1545797658,3883
1545798658,3888
1545799658,3869
1545800658,3870
1545801658,3879
1545802658,3887
1545803658,3867
1545804658,3889
1545805658,3856
1545806658,3873
1545807658,3873
1545808658,3876
1545809658,3872
1545810658,3873
1545821112,3884
1545822112,3870
1545823112,3881
1545824112,3889
1545825112,3853
1545826112,3879
1545827112,3894
1545828112,3887
1545829112,3875
1545830112,3865
1545831112,3872
1545832112,3883
1545833112,3859
1545834112,3875
1545835112,3877
1545836112,3866
1545837112,3871
1545838112,3889
1545839112,3843
1545840112,3863
1545850539,3888
1545851539,3871
1545852539,3868
1545853539,3884
1545854539,3871
1545855539,3884
1545856539,3863
1545857539,3869
1545858539,3887
1545859539,3871
1545860539,3879
1545861539,3906
1545862539,3856
1545863539,3871
1545864539,3863
1545865539,3886
1545866539,3867
1545867539,3877
1545868539,3879
1545869539,3879
1545879983,3858
1545880983,3861
1545881983,3875
1545882983,3866
1545883983,3877
1545884983,3875
1545885983,3879
1545886983,3875
1545887983,3884
1545888983,3855
1545889983,3868
1545890983,3876
1545891983,3857
1545892983,3867
1545893983,3869
1545894983,3875
1545895983,3885
1545896983,3878
1545897983,3881
1545898983,3879
1545909410,3872
1545910410,3883
1545911410,3863
1545912410,3878
1545913410,3877
1545914410,3883
1545915410,3872
1545916410,3865
1545917410,3872
1545918410,3858
1545919410,3879
1545920410,3876
1545921410,3867
1545922410,3873
1545923410,3878
1545924410,3872
1545925410,3865
1545926410,3887
1545927410,3881
1545928410,3872
1545938837,3871
1545939837,3888
1545940837,3892
1545941837,3875
1545942837,3867
1545943837,3862
1545944837,3865
1545945837,3870
1545946837,3866
1545947837,3871
1545948837,3883
1545949837,3868
1545950837,3870
1545951837,3877
1545952837,3877
1545953837,3935
1545954837,3858
1545955837,3859
1545956837,3845
1545957837,3879
1545968266,3872
1545969266,3824
1545970266,3873
1545971266,3886
1545972266,3887
1545973266,3867
1545974266,3878
1545975266,3870
1545976266,3871
1545977266,3872
1545978266,3880
1545979266,3879
1545980266,3885
1545981266,3881
1545982266,3869
1545983266,3890
1545984266,3878
1545985266,3783
1545986266,3881
1545996718,3867
1545997718,3899
1545998718,3825
1545999718,3877
1546000718,3874
1546001718,3867
1546002718,3885
1546003718,3869
1546004718,3870
1546005718,3875
1546006718,3867
1546007718,3881
1546008718,3861
1546009718,3879
1546010718,3871
1546011718,3881
1546012718,3875
1546013718,3873
1546014718,3874
1546015718,3888
1546026145,3872
1546027145,3875
1546028145,3887
1546029145,3879
1546030145,3861
1546031145,3866
1546032145,3896
1546033145,3886
1546034145,3875
1546035145,3877
1546036145,3885
1546037145,3878
1546038145,3881
1546039145,3872
1546040145,3869
1546041145,3893
1546042145,3847
1546043145,3871
1546044145,3878
1546045145,3873
1546055594,3860
1546056594,3865
1546057594,3827
1546058594,3875
1546059594,3883
1546060594,3877
1546061594,3868
1546062594,3888
1546063594,3875
1546064594,3878
1546065594,3888
1546066594,3867
1546067594,3870
1546068594,3874
1546069594,3859
1546070594,3866
1546071594,3867
1546072594,3861
1546073594,3869
1546074594,3860
1546085016,3883
1546086016,3854
1546087016,3871
1546088016,3868
1546089016,3888
1546090016,3869
1546091016,3888
1546092016,3874
1546093016,3882
1546094016,3886
1546095016,3877
1546096016,3888
1546097016,3874
1546098016,3840
1546099016,3883
1546100016,3882
1546101016,3871
1546102016,3869
1546103016,3891
1546104016,3888
1546114443,3869
1546115443,3883
1546116443,3876
1546117443,3874
1546118443,3909
1546119443,3856
1546120443,3867
1546121443,3919
1546122443,3889
1546123443,3876
1546124443,3875
1546125443,3887
1546126443,3905
1546127443,3865
1546128443,3836
1546129443,3872
1546130443,3835
1546131443,3877
1546132443,3873
1546133443,3865
1546143870,3861
1546144870,3888
1546145870,3874
1546146870,3884
1546147870,3867
1546148870,3879
1546149870,3870
1546150870,3875
1546151870,3870
1546152870,3870
1546153870,3873
1546154870,3881
1546155870,3888
1546156870,3889
1546157870,3869
1546158870,3884
1546159870,3874
1546160870,3888
1546161870,3867
1546172324,3885
1546173324,3887
1546174324,3876
1546175324,3879
1546176324,3878
1546177324,3859
1546178324,3846
1546179324,3863
1546180324,3873
1546181324,3881
1546182324,3879
1546183324,3883
1546184324,3874
1546185324,3887
1546186324,3865
1546187324,3877
1546188324,3879
1546189324,3872
1546190324,3867
1546191324,3877
1546201751,3897
1546202751,3825
1546203751,3845
1546204751,3901
1546205751,3874
1546206751,3881
1546207751,3861
1546208751,3872
1546209751,3898
1546210751,3889
1546211751,3866
1546212751,3885
1546213751,3883
1546214751,3873
1546215751,3893
1546216751,3878
1546217751,3872
1546218751,3879
1546219751,3868
1546220751,3888
1546231195,3887
1546232195,3887
1546233195,3875
1546234195,3888
1546235195,3877
1546236195,3885
1546237195,3877
1546238195,3862
1546239195,3876
1546240195,3871
1546241195,3859
1546242195,3877
1546243195,3881
1546244195,3874
1546245195,3881
1546246195,3901
1546247195,3871
1546248195,3862
1546249195,3858
1546250195,3831
1546260622,3878
1546261622,3885
1546262622,3875
1546263622,3870
1546264622,3868
1546265622,3817
1546266622,3875
1546267622,3895
1546268622,3907
1546269622,3875
1546270622,3871
1546271622,3884
1546272622,3871
1546273622,3875
1546274622,3870
1546275622,3875
1546276622,3869
1546277622,3879
1546278622,3872
1546279622,3873
1546290049,3885
1546291049,3869
1546292049,3898
1546293049,3854
1546294049,3877
1546295049,3865
1546296049,3885
1546297049,3887
1546298049,3861
1546299049,3881
1546300049,3862
1546301049,3875
1546302049,3899
1546303049,3884
1546304049,3879
1546305049,3874
1546306049,3891
1546307049,3873
1546308049,3878
1546309049,3878
1546319476,3873
1546320476,3859
1546321476,3881
1546322476,3874
1546323476,3885
1546324476,3870
1546325476,3921
1546326476,3877
1546327476,3887
1546328476,3871
1546329476,3874
1546330476,3885
1546331476,3867
1546332476,3879
1546333476,3883
1546334476,3873
1546335476,3863
1546336476,3876
1546337476,3854
1546347930,3887
1546348930,3874
1546349930,3888
1546350930,3873
1546351930,3907
1546352930,3883
1546353930,3879
1546354930,3876
1546355930,3873
1546356930,3872
1546357930,3888
1546358930,3877
1546359930,3885
1546360930,3882
1546361930,3873
1546362930,3875
1546363930,3872
1546364930,3889
1546365930,3877
1546366930,3865
1546377357,3887
1546378357,3882
1546379357,3878
1546380357,3866
1546381357,3881
1546382357,3904
1546383357,3870
1546384357,3886
1546385357,3839
1546386357,3871
1546387357,3871
1546388357,3872
1546389357,3861
1546390357,3887
1546391357,3881
1546392357,3879
1546393357,3893
1546394357,3856
1546395357,3873
1546396357,3872
1546406801,3879
1546407801,3886
1546408801,3871
1546409801,3872
1546410801,3871
1546411801,3868
1546412801,3887
1546413801,3887
1546414801,3883
1546415801,3878
1546416801,3872
1546417801,3871
1546418801,3893
1546419801,3878
1546420801,3874
1546421801,3863
1546422801,3869
1546423801,3888
1546424801,3869
1546425801,3853
1546436236,3876
1546437236,3870
1546438236,3903
1546439236,3882
1546440236,3870
1546441236,3874
1546442236,3877
1546443236,3866
1546444236,3869
1546445236,3858
1546446236,3871
1546447236,3867
1546448236,3824
1546449236,3859
1546450236,3839
1546451236,3874
1546452236,3874
1546453236,3881
1546454236,3871
1546455236,3859
1546465655,3856
1546466655,3867
1546467655,3873
1546468655,3888
1546469655,3869
1546470655,3885
1546471655,3878
1546472655,3875
1546473655,3879
1546474655,3879
1546475655,3874
1546476655,3865
1546477655,3875
1546478655,3839
1546479655,3882
1546480655,3883
1546481655,3879
1546482655,3877
1546483655,3844
1546484655,3882
1546495081,3879
1546496081,3876
