timestamp_us,adc_raw
1104097656,2157
1104098656,2081
1104099656,2083
1104100656,2089
1104101656,2068
1104102656,2015
1104103656,1977
1104104656,1883
1104105656,1777
1104106656,1700
1104107656,1680
1104108656,1696
1104109656,1743
1104110656,1836
1104111656,1937
1104122083,1998
1104123083,2007
1104124083,2016
1104125083,2031
1104126083,2033
1104127083,2096
1104128083,2128
1104129083,2130
1104130083,2109
1104131083,2075
1104132083,2012
1104133083,1972
1104134083,1923
1104135083,1923
1104136083,1932
1104137083,1939
1104138083,1920
1104139083,1945
1104140083,1995
1104141083,2029
1104151510,1874
1104152510,1916
1104153510,1939
1104154510,1984
1104155510,2007
1104156510,2032
1104157510,2055
1104158510,2059
1104159510,2038
1104160510,2070
1104161510,2066
1104162510,2032
1104163510,1989
1104164510,1982
1104165510,1974
1104166510,1924
1104167510,1921
1104168510,1993
1104169510,2055
1104179964,1940
1104180964,1892
1104181964,1849
1104182964,1823
1104183964,1809
1104184964,1843
1104185964,1909
1104186964,1924
1104187964,1988
1104188964,2001
1104189964,2022
1104190964,2032
1104191964,2015
1104192964,2022
1104193964,2061
1104194964,2055
1104195964,2023
1104196964,1979
1104197964,1941
1104198964,1926
1104209391,2147
1104210391,2091
1104211391,2028
1104212391,1937
1104213391,1824
1104214391,1761
1104215391,1736
1104216391,1749
1104217391,1760
1104218391,1800
1104219391,1871
1104220391,1927
1104221391,1985
1104222391,2042
1104223391,2082
1104224391,2113
1104225391,2119
1104226391,2106
1104227391,2117
1104228391,2077
1104238835,2064
1104239835,2064
1104240835,2096
1104241835,2077
1104242835,2077
1104243835,2084
1104244835,2096
1104245835,2073
1104246835,2036
1104247835,2000
1104248835,1974
1104249835,1926
1104250835,1933
1104251835,1975
1104252835,1985
1104253835,2013
1104254835,2029
1104255835,2029
1104256835,2034
1104257835,2033
1104268263,1940
1104269263,1966
1104270263,1998
1104271263,2017
1104272263,2014
1104273263,2025
1104274263,2035
1104275263,2055
1104276263,2045
1104277263,2081
1104278263,2096
1104279263,2075
1104280263,2030
1104281263,1997
1104282263,1940
1104283263,1913
1104284263,1899
1104285263,1925
1104286263,1952
1104287263,1971
1104297689,1908
1104298689,1915
1104299689,1918
1104300689,1921
1104301689,2001
1104302689,2105
1104303689,2186
1104304689,2225
1104305689,2231
1104306689,2220
1104307689,2144
1104308689,2036
1104309689,1920
1104310689,1840
1104311689,1750
1104312689,1690
1104313689,1667
1104314689,1710
