timestamp_us,adc_raw
270128292,2405
270129292,2355
270139712,2368
270140712,2316
270141712,2303
270142712,2292
270143712,2262
270144712,2241
270145712,2222
270146712,2176
270147712,2142
270148712,2115
270149712,2085
270150712,2081
270151712,2063
270152712,2009
270153712,1965
270154712,1979
270155712,2057
270156712,2150
270157712,2223
270158712,2230
270159712,2209
270160712,2220
270161712,2313
270162712,2448
270173132,2480
270174132,2448
270175132,2411
270176132,2384
270177132,2339
270178132,2309
270179132,2281
270180132,2285
270181132,2289
270182132,2257
270183132,2271
270184132,2316
270185132,2315
270186132,2259
270187132,2255
270188132,2288
270189132,2250
270190132,2226
270191132,2255
270192132,2339
270193132,2353
270194132,2322
270195132,2352
270196132,2402
270206534,2457
270207534,2467
270208534,2402
270209534,2449
270210534,2612
270211534,2770
270212534,2805
270213534,2769
270214534,2758
270215534,2764
270216534,2683
270217534,2635
270218534,2666
270219534,2675
270220534,2640
270221534,2591
270222534,2544
270223534,2525
270224534,2486
270225534,2447
270226534,2423
270227534,2448
270228534,2459
270229534,2462
270239954,2853
270240954,2806
270241954,2736
270242954,2704
270243954,2702
270244954,2741
270245954,2828
270246954,2754
270247954,2736
270248954,2759
270249954,2791
270250954,2837
270251954,2884
270252954,2871
270253954,2812
270254954,2742
270255954,2719
270256954,2657
270257954,2619
270258954,2559
270259954,2522
270260954,2480
270261954,2415
270262954,2418
270263954,2449
270274346,2461
270275346,2432
270276346,2416
270277346,2408
270278346,2419
270279346,2414
270280346,2359
270281346,2320
270282346,2309
270283346,2303
270284346,2259
270285346,2233
270286346,2257
270287346,2332
270288346,2304
270289346,2281
270290346,2240
270291346,2235
270292346,2283
270293346,2310
270294346,2327
270295346,2292
270296346,2303
270297346,2315
270307766,2365
270308766,2448
270309766,2606
270310766,2699
270311766,2711
270312766,2672
270313766,2663
270314766,2610
270315766,2606
270316766,2559
270317766,2534
270318766,2510
270319766,2537
270320766,2647
270321766,2791
270322766,2870
270323766,2931
270324766,2925
270325766,2884
270326766,2843
270327766,2772
270328766,2770
270329766,2731
270330766,2706
270341186,2491
270342186,2415
270343186,2374
270344186,2325
270345186,2283
270346186,2252
270347186,2240
270348186,2227
270349186,2214
270350186,2165
270351186,2160
270352186,2173
270353186,2199
270354186,2207
270355186,2198
270356186,2141
270357186,2122
270358186,2078
270359186,2139
270360186,2201
270361186,2239
270362186,2231
270363186,2206
270364186,2169
270374588,1863
270375588,1904
270376588,1961
270377588,1984
270378588,2040
270379588,2009
270380588,2092
270381588,2220
270382588,2367
270383588,2438
270384588,2426
270385588,2389
270386588,2396
270387588,2409
270388588,2366
270389588,2368
270390588,2375
270391588,2352
270392588,2301
270393588,2327
270394588,2349
270395588,2355
270396588,2308
270397588,2277
270408008,1904
270409008,1896
270410008,1887
270411008,1859
270412008,1822
270413008,1787
270414008,1753
270415008,1739
270416008,1725
270417008,1686
270418008,1675
270419008,1646
270420008,1671
270421008,1706
270422008,1680
270423008,1725
270424008,1809
270425008,1892
270426008,1947
270427008,1929
270428008,1891
270429008,1857
270430008,1852
270431008,1840
270432008,1835
270442400,2129
270443400,2111
270444400,2205
270445400,2325
270446400,2389
270447400,2361
270448400,2404
270449400,2512
270450400,2637
270451400,2689
270452400,2687
270453400,2673
270454400,2611
270455400,2592
270456400,2559
270457400,2629
270458400,2703
270459400,2706
270460400,2697
270461400,2718
270462400,2672
270463400,2654
270464400,2608
270465400,2545
270475820,2362
270476820,2433
270477820,2487
270478820,2499
270479820,2468
270480820,2483
270481820,2499
270482820,2495
270483820,2544
270484820,2528
270485820,2607
270486820,2723
270487820,2787
